111	0,0,-2;0,-2,2;0,2,2;0,-4,-1;0,4,-1;2,0,-7;2,-2,6;2,2,6;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-7;4,-2,6;4,2,6;4,-4,-3;4,4,-3;4,-6,1;4,6,1;6,0,-3;6,-2,2;6,2,2;6,-4,-1;6,4,-1
112	0,0,5;0,-2,-4;0,2,-4;0,-4,1;0,4,1;2,0,2;-2,0,7;2,-2,-1;2,2,-1;-2,-2,-4;-2,2,-4;-2,-4,2;-2,4,2;-4,0,4;-4,-2,-3;-4,2,-3;-4,-4,1;-4,4,1;-6,0,1;-6,-2,-1;-6,2,-1
113	0,0,-4;0,-2,3;0,2,3;0,-4,-2;0,4,-2;2,0,-7;-2,-2,1;-2,2,1;2,-2,6;2,2,6;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-5;4,-2,4;4,2,4;4,-4,-2;4,4,-2;6,0,-1;6,-2,1;6,2,1
114	0,0,-2;0,-2,1;0,2,1;2,0,-6;2,-2,5;2,2,5;2,-4,-1;2,4,-1;4,0,-9;4,-2,6;4,2,6;4,-4,-2;4,4,-2;6,0,-6;6,-2,4;6,2,4;6,-4,-1;6,4,-1;8,0,-2;8,-2,1;8,2,1
115	0,0,8;0,-2,-5;0,2,-5;0,-4,2;0,4,2;-2,0,5;2,0,5;-2,-2,-3;-2,2,-3;2,-2,-4;2,2,-4;-2,-4,1;-2,4,1;2,-4,1;2,4,1;-4,0,1;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
116	0,0,7;0,-2,-6;0,2,-6;0,-4,3;0,4,3;0,-6,-1;0,6,-1;-2,0,3;2,0,7;-2,-2,-2;-2,2,-2;2,-2,-5;2,2,-5;-2,-4,1;-2,4,1;2,-4,3;2,4,3;2,-6,-1;2,6,-1;4,0,2;4,-2,-2;4,2,-2;4,-4,1;4,4,1
117	0,0,9;0,-2,-6;0,2,-6;0,-4,2;0,4,2;-2,0,6;2,0,6;-2,-2,-4;-2,2,-4;2,-2,-4;2,2,-4;-2,-4,1;-2,4,1;2,-4,1;2,4,1;-4,0,2;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
118	0,0,4;0,-2,-2;0,2,-2;0,-4,1;0,4,1;2,0,1;-2,0,4;2,-2,-1;2,2,-1;-2,-2,-3;-2,2,-3;-2,-4,1;-2,4,1;-4,0,3;-4,-2,-2;-4,2,-2;-4,-4,1;-4,4,1;-6,0,1;-6,-2,-1;-6,2,-1
119	0,0,7;0,-2,-4;0,2,-4;0,-4,1;0,4,1;2,0,3;-2,0,6;2,-2,-2;2,2,-2;-2,-2,-4;-2,2,-4;-2,-4,1;-2,4,1;4,0,1;-4,0,3;-4,-2,-2;-4,2,-2;-6,0,1
120	0,0,-1;0,-2,1;0,2,1;2,0,-5;2,-2,3;2,2,3;2,-4,-1;2,4,-1;4,0,-6;4,-2,5;4,2,5;4,-4,-1;4,4,-1;6,0,-5;6,-2,3;6,2,3;6,-4,-1;6,4,-1;8,0,-2;8,-2,1;8,2,1
121	0,0,7;0,-2,-5;0,2,-5;0,-4,2;0,4,2;-2,0,5;2,0,5;-2,-2,-3;-2,2,-3;2,-2,-3;2,2,-3;-2,-4,1;-2,4,1;2,-4,1;2,4,1;-4,0,1;4,0,1;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
122	0,0,-1;0,-2,1;0,2,1;2,0,-5;2,-2,4;2,2,4;2,-4,-1;2,4,-1;4,0,-8;4,-2,5;4,2,5;4,-4,-2;4,4,-2;6,0,-5;6,-2,4;6,2,4;6,-4,-1;6,4,-1;8,0,-2;8,-2,1;8,2,1
123	2,0,2;2,-2,-1;2,2,-1;2,-4,1;2,4,1;4,0,5;4,-2,-5;4,2,-5;4,-4,3;4,4,3;4,-6,-1;4,6,-1;6,0,6;6,-2,-5;6,2,-5;6,-4,3;6,4,3;6,-6,-1;6,6,-1;8,0,2;8,-2,-2;8,2,-2;8,-4,1;8,4,1
124	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;-2,0,-7;-2,-2,7;-2,2,7;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-8;-4,-2,6;-4,2,6;-4,-4,-3;-4,4,-3;-4,-6,1;-4,6,1;-6,0,-3;-6,-2,2;-6,2,2;-6,-4,-1;-6,4,-1
125	0,0,-5;0,-2,4;0,2,4;0,-4,-2;0,4,-2;-2,0,-1;2,0,-8;-2,-2,1;-2,2,1;2,-2,7;2,2,7;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-6;4,-2,4;4,2,4;4,-4,-2;4,4,-2;6,0,-1;6,-2,1;6,2,1
126	0,0,10;0,-2,-8;0,2,-8;0,-4,3;0,4,3;0,-6,-1;0,6,-1;-2,0,7;2,0,7;-2,-2,-4;-2,2,-4;2,-2,-5;2,2,-5;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,1;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
127	0,0,9;0,-2,-7;0,2,-7;0,-4,3;0,4,3;0,-6,-1;0,6,-1;-2,0,6;2,0,6;-2,-2,-4;-2,2,-4;2,-2,-4;2,2,-4;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,1;4,0,1;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
128	0,0,-6;0,-2,4;0,2,4;0,-4,-2;0,4,-2;-2,0,-1;2,0,-9;-2,-2,1;-2,2,1;2,-2,8;2,2,8;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-7;4,-2,5;4,2,5;4,-4,-2;4,4,-2;6,0,-2;6,-2,1;6,2,1
129	0,0,11;0,-2,-9;0,2,-9;0,-4,3;0,4,3;0,-6,-1;0,6,-1;-2,0,8;2,0,8;-2,-2,-5;-2,2,-5;2,-2,-5;2,2,-5;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,2;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
130	-4,-2,2;-4,2,2;-4,-6,1;-4,6,1;-6,0,-4;-6,-2,1;-6,2,1;-6,-4,-3;-6,4,-3;-6,-6,1;-6,6,1;-6,-8,-1;-6,8,-1;-8,0,-1;-8,-2,2;-8,2,2;-8,-4,-1;-8,4,-1;-8,-6,1;-8,6,1
131	-2,0,1;-2,-2,-2;-2,2,-2;-2,-4,1;-2,4,1;-2,-6,-1;-2,6,-1;-4,0,5;-4,-2,-2;-4,2,-2;-4,-4,4;-4,4,4;-4,-6,-1;-4,6,-1;-4,-8,1;-4,8,1;-6,0,1;-6,-2,-3;-6,2,-3;-6,-4,1;-6,4,1;-6,-6,-1;-6,6,-1
132	0,0,7;0,-2,-3;0,2,-3;0,-4,4;0,4,4;0,-6,-1;0,6,-1;0,-8,1;0,8,1;-2,0,2;2,0,2;-2,-2,-3;-2,2,-3;2,-2,-3;2,2,-3;-2,-4,1;-2,4,1;2,-4,1;2,4,1;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
133	10,0,-5;10,-2,2;10,2,2;10,-4,-3;10,4,-3;12,-2,1;12,2,1;6,0,-3;6,-2,3;6,2,3;6,-4,-2;6,4,-2;6,-6,1;6,6,1;8,0,-5;8,-2,6;8,2,6;8,-4,-3;8,4,-3;8,-6,2;8,6,2
134	-2,0,2;-2,-2,-1;-2,2,-1;-2,-4,1;-2,4,1;-4,0,5;-4,-2,-4;-4,2,-4;-4,-4,3;-4,4,3;-4,-6,-1;-4,6,-1;-6,0,4;-6,-2,-5;-6,2,-5;-6,-4,2;-6,4,2;-6,-6,-1;-6,6,-1;-8,0,2;-8,-2,-1;-8,2,-1;-8,-4,1;-8,4,1
135	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;-2,0,-7;-2,-2,6;-2,2,6;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-6;-4,-2,6;-4,2,6;-4,-4,-2;-4,4,-2;-4,-6,1;-4,6,1;-6,0,-3;-6,-2,1;-6,2,1;-6,-4,-1;-6,4,-1
136	0,0,-4;0,-2,5;0,2,5;0,-4,-2;0,4,-2;0,-6,1;0,6,1;2,0,-2;-2,0,-6;2,-2,1;2,2,1;-2,-2,5;-2,2,5;2,-4,-1;2,4,-1;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-3;-4,-2,2;-4,2,2;-4,-4,-1;-4,4,-1
137	10,0,3;10,-2,-3;10,2,-3;12,0,1;4,0,4;4,-2,-3;4,2,-3;4,-4,1;4,4,1;6,0,9;6,-2,-6;6,2,-6;6,-4,3;6,4,3;8,0,8;8,-2,-6;8,2,-6;8,-4,2;8,4,2
138	0,0,-3;0,-2,4;0,2,4;0,-4,-2;0,4,-2;0,-6,1;0,6,1;2,0,-2;-2,0,-4;2,-2,1;2,2,1;-2,-2,4;-2,2,4;2,-4,-1;2,4,-1;-2,-4,-2;-2,4,-2;-2,-6,1;-2,6,1;-4,0,-2;-4,-2,1;-4,2,1;-4,-4,-1;-4,4,-1
139	10,0,3;10,-2,-3;10,2,-3;12,0,1;4,0,3;4,-2,-2;4,2,-2;4,-4,1;4,4,1;6,0,7;6,-2,-5;6,2,-5;6,-4,2;6,4,2;8,0,7;8,-2,-5;8,2,-5;8,-4,2;8,4,2
140	-2,0,2;-2,-2,-1;-2,2,-1;-2,-4,1;-2,4,1;-4,0,6;-4,-2,-5;-4,2,-5;-4,-4,3;-4,4,3;-4,-6,-1;-4,6,-1;-6,0,6;-6,-2,-6;-6,2,-6;-6,-4,3;-6,4,3;-6,-6,-1;-6,6,-1;-8,0,3;-8,-2,-2;-8,2,-2;-8,-4,1;-8,4,1
141	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;-2,0,-8;-2,-2,7;-2,2,7;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-8;-4,-2,7;-4,2,7;-4,-4,-3;-4,4,-3;-4,-6,1;-4,6,1;-6,0,-4;-6,-2,2;-6,2,2;-6,-4,-1;-6,4,-1
142	0,0,8;0,-2,-6;0,2,-6;0,-4,1;0,4,1;-2,0,4;2,0,9;-2,-2,-2;-2,2,-2;2,-2,-5;2,2,-5;2,-4,2;2,4,2;-4,0,1;4,0,4;4,-2,-3;4,2,-3;6,0,1
143	0,0,-6;0,-2,4;0,2,4;0,-4,-2;0,4,-2;2,0,-1;-2,0,-8;2,-2,1;2,2,1;-2,-2,8;-2,2,8;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-7;-4,-2,4;-4,2,4;-4,-4,-2;-4,4,-2;-6,0,-1;-6,-2,1;-6,2,1
144	0,0,10;0,-2,-8;0,2,-8;0,-4,3;0,4,3;0,-6,-1;0,6,-1;2,0,10;-2,0,5;-2,-2,-3;-2,2,-3;2,-2,-6;2,2,-6;-2,-4,1;-2,4,1;2,-4,3;2,4,3;4,0,3;4,-2,-3;4,2,-3;6,0,1
145	0,0,2;0,-4,1;0,4,1;-2,0,1;-2,-2,-3;-2,2,-3;-2,-4,1;-2,4,1;-2,-6,-1;-2,6,-1;-4,0,3;-4,-2,-2;-4,2,-2;-4,-4,2;-4,4,2;-4,-6,-1;-4,6,-1;-6,0,1;-6,-2,-1;-6,2,-1;-6,-4,1;-6,4,1
146	-2,0,2;-2,-2,-2;-2,2,-2;-2,-4,1;-2,4,1;-2,-6,-1;-2,6,-1;-4,0,5;-4,-2,-3;-4,2,-3;-4,-4,4;-4,4,4;-4,-6,-1;-4,6,-1;-4,-8,1;-4,8,1;-6,0,2;-6,-2,-3;-6,2,-3;-6,-4,1;-6,4,1;-6,-6,-1;-6,6,-1
147	10,0,2;10,-2,-3;10,2,-3;12,0,1;4,0,3;4,-2,-2;4,2,-2;4,-4,1;4,4,1;6,0,6;6,-2,-5;6,2,-5;6,-4,2;6,4,2;8,0,7;8,-2,-4;8,2,-4;8,-4,2;8,4,2
148	0,0,-2;0,-2,3;0,2,3;0,-4,-1;0,4,-1;0,-6,1;0,6,1;-2,0,-6;-2,-2,4;-2,2,4;-2,-4,-4;-2,4,-4;-2,-6,1;-2,6,1;-2,-8,-1;-2,8,-1;-4,0,-3;-4,-2,3;-4,2,3;-4,-4,-1;-4,4,-1;-4,-6,1;-4,6,1
149	0,0,-2;0,-2,2;0,2,2;0,-4,-1;0,4,-1;-2,0,-7;-2,-2,5;-2,2,5;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-5;-4,-2,6;-4,2,6;-4,-4,-2;-4,4,-2;-4,-6,1;-4,6,1;-6,0,-3;-6,-2,1;-6,2,1;-6,-4,-1;-6,4,-1
150	10,0,-6;10,-2,4;10,2,4;10,-4,-3;10,4,-3;12,0,-1;12,-2,1;12,2,1;6,0,-4;6,-2,4;6,2,4;6,-4,-2;6,4,-2;6,-6,1;6,6,1;8,0,-8;8,-2,7;8,2,7;8,-4,-4;8,4,-4;8,-6,2;8,6,2
151	0,0,-1;0,-2,1;0,2,1;2,0,-6;2,-2,4;2,2,4;2,-4,-1;2,4,-1;4,0,-8;4,-2,6;4,2,6;4,-4,-2;4,4,-2;6,0,-6;6,-2,4;6,2,4;6,-4,-1;6,4,-1;8,0,-2;8,-2,1;8,2,1
152	0,0,6;0,-2,-4;0,2,-4;0,-4,1;0,4,1;-2,0,2;2,0,7;-2,-2,-1;-2,2,-1;2,-2,-5;2,2,-5;2,-4,2;2,4,2;4,0,5;4,-2,-3;4,2,-3;4,-4,1;4,4,1;6,0,1;6,-2,-1;6,2,-1
153	0,0,-4;0,-2,3;0,2,3;0,-4,-1;0,4,-1;-2,0,-10;-2,-2,8;-2,2,8;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-10;-4,-2,7;-4,2,7;-4,-4,-3;-4,4,-3;-6,0,-4;-6,-2,3;-6,2,3;-8,0,-1
154	0,0,-5;0,-2,3;0,2,3;0,-4,-2;0,4,-2;-2,0,-7;2,-2,1;2,2,1;-2,-2,7;-2,2,7;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-6;-4,-2,4;-4,2,4;-4,-4,-2;-4,4,-2;-6,0,-1;-6,-2,1;-6,2,1
155	0,0,9;0,-2,-8;0,2,-8;0,-4,3;0,4,3;0,-6,-1;0,6,-1;-2,0,7;2,0,7;-2,-2,-4;-2,2,-4;2,-2,-4;2,2,-4;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,1;4,0,1;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
156	-2,0,2;-2,-2,-1;-2,2,-1;-2,-4,1;-2,4,1;-4,0,6;-4,-2,-6;-4,2,-6;-4,-4,3;-4,4,3;-4,-6,-1;-4,6,-1;-6,0,8;-6,-2,-6;-6,2,-6;-6,-4,4;-6,4,4;-6,-6,-1;-6,6,-1;-8,0,3;-8,-2,-3;-8,2,-3;-8,-4,1;-8,4,1
157	0,0,-4;0,-2,3;0,2,3;0,-4,-1;0,4,-1;2,0,-9;2,-2,8;2,2,8;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-10;4,-2,6;4,2,6;4,-4,-3;4,4,-3;6,0,-3;6,-2,3;6,2,3;8,0,-1
158	0,0,-2;0,-2,1;0,2,1;2,0,-6;2,-2,5;2,2,5;2,-4,-1;2,4,-1;4,0,-8;4,-2,6;4,2,6;4,-4,-2;4,4,-2;6,0,-6;6,-2,3;6,2,3;6,-4,-1;6,4,-1;8,0,-1;8,-2,1;8,2,1
159	0,0,10;0,-2,-7;0,2,-7;0,-4,3;0,4,3;0,-6,-1;0,6,-1;2,0,4;-2,0,9;2,-2,-3;2,2,-3;-2,-2,-6;-2,2,-6;2,-4,1;2,4,1;-2,-4,3;-2,4,3;-4,0,3;-4,-2,-3;-4,2,-3;-6,0,1
160	-2,0,2;-2,-4,1;-2,4,1;-4,0,4;-4,-2,-5;-4,2,-5;-4,-4,2;-4,4,2;-4,-6,-1;-4,6,-1;-6,0,6;-6,-2,-5;-6,2,-5;-6,-4,3;-6,4,3;-6,-6,-1;-6,6,-1;-8,0,3;-8,-2,-2;-8,2,-2;-8,-4,1;-8,4,1
161	0,0,-2;0,-2,1;0,2,1;0,-4,-1;0,4,-1;-2,0,-5;-2,-2,6;-2,2,6;-2,-4,-2;-2,4,-2;-2,-6,1;-2,6,1;-4,0,-7;-4,-2,5;-4,2,5;-4,-4,-3;-4,4,-3;-4,-6,1;-4,6,1;-6,0,-3;-6,-2,2;-6,2,2;-6,-4,-1;-6,4,-1
162	10,0,1;2,0,3;2,-2,-2;2,2,-2;2,-4,1;2,4,1;4,0,7;4,-2,-6;4,2,-6;4,-4,3;4,4,3;4,-6,-1;4,6,-1;6,0,8;6,-2,-5;6,2,-5;6,-4,3;6,4,3;8,0,2;8,-2,-3;8,2,-3
163	0,0,9;0,-2,-4;0,2,-4;0,-4,5;0,4,5;0,-6,-1;0,6,-1;0,-8,1;0,8,1;-2,0,3;2,0,3;-2,-2,-4;-2,2,-4;2,-2,-4;2,2,-4;-2,-4,1;-2,4,1;2,-4,1;2,4,1;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
164	10,0,-6;10,-2,3;10,2,3;10,-4,-3;10,4,-3;12,-2,1;12,2,1;6,0,-4;6,-2,4;6,2,4;6,-4,-2;6,4,-2;6,-6,1;6,6,1;8,0,-7;8,-2,7;8,2,7;8,-4,-4;8,4,-4;8,-6,2;8,6,2
165	0,0,11;0,-2,-8;0,2,-8;0,-4,4;0,4,4;0,-6,-1;0,6,-1;-2,0,7;2,0,7;-2,-2,-5;-2,2,-5;2,-2,-5;2,2,-5;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,1;4,0,1;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
166	0,0,-3;0,-2,3;0,2,3;0,-4,-2;0,4,-2;0,-6,1;0,6,1;2,0,-6;2,-2,6;2,2,6;2,-4,-4;2,4,-4;2,-6,2;2,6,2;2,-8,-1;2,8,-1;4,0,-4;4,-2,3;4,2,3;4,-4,-2;4,4,-2;4,-6,1;4,6,1
167	0,0,-3;0,-2,3;0,2,3;0,-4,-1;0,4,-1;-2,0,-9;-2,-2,7;-2,2,7;-2,-4,-4;-2,4,-4;-2,-6,1;-2,6,1;-4,0,-8;-4,-2,7;-4,2,7;-4,-4,-3;-4,4,-3;-4,-6,1;-4,6,1;-6,0,-3;-6,-2,2;-6,2,2;-6,-4,-1;-6,4,-1
168	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;-2,0,-8;-2,-2,8;-2,2,8;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-10;-4,-2,7;-4,2,7;-4,-4,-4;-4,4,-4;-4,-6,1;-4,6,1;-6,0,-4;-6,-2,3;-6,2,3;-6,-4,-1;-6,4,-1
169	2,0,3;2,-2,-2;2,2,-2;2,-4,2;2,4,2;2,-6,-1;2,6,-1;4,0,5;4,-2,-5;4,2,-5;4,-4,4;4,4,4;4,-6,-2;4,6,-2;4,-8,1;4,8,1;6,0,3;6,-2,-3;6,2,-3;6,-4,2;6,4,2;6,-6,-1;6,6,-1
170	0,0,10;0,-2,-7;0,2,-7;0,-4,4;0,4,4;0,-6,-1;0,6,-1;2,0,4;-2,0,8;2,-2,-3;2,2,-3;-2,-2,-7;-2,2,-7;2,-4,1;2,4,1;-2,-4,3;-2,4,3;-2,-6,-1;-2,6,-1;-4,0,3;-4,-2,-2;-4,2,-2;-4,-4,1;-4,4,1
171	0,0,8;0,-2,-7;0,2,-7;0,-4,3;0,4,3;0,-6,-1;0,6,-1;2,0,3;-2,0,9;2,-2,-2;2,2,-2;-2,-2,-6;-2,2,-6;2,-4,1;2,4,1;-2,-4,4;-2,4,4;-2,-6,-1;-2,6,-1;-4,0,3;-4,-2,-3;-4,2,-3;-4,-4,1;-4,4,1
172	0,0,13;0,-2,-10;0,2,-10;0,-4,4;0,4,4;0,-6,-1;0,6,-1;-2,0,9;2,0,9;-2,-2,-6;-2,2,-6;2,-2,-6;2,2,-6;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,2;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
173	0,0,-5;0,-2,4;0,2,4;0,-4,-1;0,4,-1;2,0,-12;2,-2,9;2,2,9;2,-4,-4;2,4,-4;2,-6,1;2,6,1;4,0,-11;4,-2,8;4,2,8;4,-4,-3;4,4,-3;6,0,-4;6,-2,3;6,2,3;8,0,-1
174	0,0,8;0,-2,-7;0,2,-7;0,-4,3;0,4,3;0,-6,-1;0,6,-1;2,0,4;-2,0,8;2,-2,-2;2,2,-2;-2,-2,-6;-2,2,-6;2,-4,1;2,4,1;-2,-4,3;-2,4,3;-2,-6,-1;-2,6,-1;-4,0,3;-4,-2,-2;-4,2,-2;-4,-4,1;-4,4,1
175	0,0,9;0,-2,-6;0,2,-6;0,-4,5;0,4,5;0,-6,-2;0,6,-2;0,-8,1;0,8,1;-2,0,4;2,0,4;-2,-2,-4;-2,2,-4;2,-2,-4;2,2,-4;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
176	-2,0,3;-2,-2,-2;-2,2,-2;-2,-4,1;-2,4,1;-4,0,9;-4,-2,-7;-4,2,-7;-4,-4,4;-4,4,4;-4,-6,-1;-4,6,-1;-6,0,9;-6,-2,-8;-6,2,-8;-6,-4,4;-6,4,4;-6,-6,-1;-6,6,-1;-8,0,4;-8,-2,-3;-8,2,-3;-8,-4,1;-8,4,1
177	0,0,-6;0,-2,5;0,2,5;0,-4,-3;0,4,-3;0,-6,1;0,6,1;-2,0,-2;2,0,-6;-2,-2,2;-2,2,2;2,-2,6;2,2,6;-2,-4,-1;-2,4,-1;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-3;4,-2,2;4,2,2;4,-4,-1;4,4,-1
178	0,0,-3;0,-2,4;0,2,4;0,-4,-2;0,4,-2;0,-6,1;0,6,1;-2,0,-8;-2,-2,6;-2,2,6;-2,-4,-5;-2,4,-5;-2,-6,2;-2,6,2;-2,-8,-1;-2,8,-1;-4,0,-4;-4,-2,4;-4,2,4;-4,-4,-2;-4,4,-2;-4,-6,1;-4,6,1
179	0,0,-4;0,-2,3;0,2,3;0,-4,-1;0,4,-1;-2,0,-10;-2,-2,8;-2,2,8;-2,-4,-4;-2,4,-4;-2,-6,1;-2,6,1;-4,0,-9;-4,-2,8;-4,2,8;-4,-4,-3;-4,4,-3;-4,-6,1;-4,6,1;-6,0,-4;-6,-2,2;-6,2,2;-6,-4,-1;-6,4,-1
180	0,0,11;0,-2,-9;0,2,-9;0,-4,3;0,4,3;0,-6,-1;0,6,-1;-2,0,11;2,0,6;2,-2,-3;2,2,-3;-2,-2,-7;-2,2,-7;2,-4,1;2,4,1;-2,-4,3;-2,4,3;-4,0,4;-4,-2,-3;-4,2,-3;-6,0,1
181	0,0,-2;0,-2,1;0,2,1;-2,0,-8;-2,-2,6;-2,2,6;-2,-4,-1;-2,4,-1;-4,0,-12;-4,-2,8;-4,2,8;-4,-4,-3;-4,4,-3;-6,0,-8;-6,-2,6;-6,2,6;-6,-4,-1;-6,4,-1;-8,0,-3;-8,-2,1;-8,2,1
182	2,0,3;2,-2,-2;2,2,-2;2,-4,1;2,4,1;4,0,9;4,-2,-6;4,2,-6;4,-4,4;4,4,4;4,-6,-1;4,6,-1;6,0,7;6,-2,-8;6,2,-8;6,-4,3;6,4,3;6,-6,-1;6,6,-1;8,0,4;8,-2,-2;8,2,-2;8,-4,1;8,4,1
183	0,0,11;0,-2,-6;0,2,-6;0,-4,6;0,4,6;0,-6,-2;0,6,-2;0,-8,1;0,8,1;-2,0,4;2,0,4;-2,-2,-5;-2,2,-5;2,-2,-5;2,2,-5;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
184	2,0,3;2,-2,-3;2,2,-3;2,-4,2;2,4,2;2,-6,-1;2,6,-1;4,0,7;4,-2,-5;4,2,-5;4,-4,5;4,4,5;4,-6,-2;4,6,-2;4,-8,1;4,8,1;6,0,3;6,-2,-4;6,2,-4;6,-4,2;6,4,2;6,-6,-1;6,6,-1
185	-10,0,4;-10,-2,-4;-10,2,-4;-12,0,1;-4,0,4;-4,-2,-3;-4,2,-3;-4,-4,1;-4,4,1;-6,0,10;-6,-2,-7;-6,2,-7;-6,-4,3;-6,4,3;-8,0,10;-8,-2,-7;-8,2,-7;-8,-4,3;-8,4,3
186	0,0,8;0,-2,-6;0,2,-6;0,-4,3;0,4,3;0,-6,-1;0,6,-1;2,0,3;-2,0,7;2,-2,-2;2,2,-2;-2,-2,-6;-2,2,-6;2,-4,1;2,4,1;-2,-4,3;-2,4,3;-2,-6,-1;-2,6,-1;-4,0,3;-4,-2,-2;-4,2,-2;-4,-4,1;-4,4,1
187	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;2,0,-7;2,-2,7;2,2,7;2,-4,-3;2,4,-3;2,-6,1;2,6,1;4,0,-8;4,-2,6;4,2,6;4,-4,-3;4,4,-3;4,-6,1;4,6,1;6,0,-3;6,-2,2;6,2,2;6,-4,-1;6,4,-1
188	0,0,9;0,-2,-7;0,2,-7;0,-4,5;0,4,5;0,-6,-2;0,6,-2;0,-8,1;0,8,1;-2,0,5;2,0,5;-2,-2,-4;-2,2,-4;2,-2,-4;2,2,-4;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
189	0,0,-7;0,-2,5;0,2,5;0,-4,-2;0,4,-2;2,0,-1;-2,0,-11;2,-2,1;2,2,1;-2,-2,9;-2,2,9;-2,-4,-4;-2,4,-4;-2,-6,1;-2,6,1;-4,0,-8;-4,-2,6;-4,2,6;-4,-4,-2;-4,4,-2;-6,0,-2;-6,-2,1;-6,2,1
190	0,0,-4;0,-2,4;0,2,4;0,-4,-2;0,4,-2;0,-6,1;0,6,1;-2,0,-8;-2,-2,7;-2,2,7;-2,-4,-5;-2,4,-5;-2,-6,2;-2,6,2;-2,-8,-1;-2,8,-1;-4,0,-5;-4,-2,4;-4,2,4;-4,-4,-2;-4,4,-2;-4,-6,1;-4,6,1
191	0,0,12;0,-2,-9;0,2,-9;0,-4,4;0,4,4;0,-6,-1;0,6,-1;-2,0,8;2,0,8;-2,-2,-5;-2,2,-5;2,-2,-6;2,2,-6;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,1;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
192	0,0,-5;0,-2,5;0,2,5;0,-4,-3;0,4,-3;0,-6,1;0,6,1;2,0,-2;-2,0,-6;2,-2,2;2,2,2;-2,-2,5;-2,2,5;2,-4,-1;2,4,-1;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-2;-4,-2,2;-4,2,2;-4,-4,-1;-4,4,-1
193	0,0,11;0,-2,-7;0,2,-7;0,-4,6;0,4,6;0,-6,-2;0,6,-2;0,-8,1;0,8,1;-2,0,5;2,0,5;-2,-2,-5;-2,2,-5;2,-2,-5;2,2,-5;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
194	0,0,-6;0,-2,5;0,2,5;0,-4,-2;0,4,-2;-2,0,-1;2,0,-10;-2,-2,1;-2,2,1;2,-2,8;2,2,8;2,-4,-4;2,4,-4;2,-6,1;2,6,1;4,0,-7;4,-2,5;4,2,5;4,-4,-2;4,4,-2;6,0,-1;6,-2,1;6,2,1
